ID,Label,Titulo,Descripcion,Fecha
ID,0,caso maxim devuelve cristina narbona realidad,peticion dimision hecha monica garcia presion social colocaron presidente situacion dificil acrecentada compromisos luchar corrupcion fraude fiscal,13/06/2018
ID,0,defensa pedro cura sentencia proces generara codigo penal aplicable disidencia politica,letrado defiende exvicepresidente generalitat exconseller fernando roig insiste argumentos afirma juicio persigue ideologia causa inicia causa general prospectiva nulidad radical afirma recuerda posiciones antagonicas fiscalia abogacia supuestos delitos cometidos doce procesados sera tan clara acusacion si antitetica,11/06/2019
ID,0,pp pide calvino i deje cobrar sueldo publico si quiere reunirse dictadores satrapas saudies,nancy pelosi califica verguenza rey emerito fotografiara sonriente afable hablando principe heredero saudi mohamed bin salman cia acusa ordenar asesinato periodista yamal khashoggi,27/11/2018
ID,0,puede debatir legalizacion trata parlament preguntas fiscalia juicio proces,interprete supremo constitucion usted tribunal constitucional pregunto martes fiscal consuelo madrigal expresidenta parlament carme francisco granados septima sesion varios momentos tension bailes datos miercoles comienza fase declaracion mas quinientos testigos causa comparecencia jose minones soraya saenz santamaria adam przeworski cristobal montoro,26/02/2019
ID,1,rey emerito podra recurrir reino unido fallo denego inmunidad,tribunal apelaciones londres dado permiso juan carlos i presentar recurso,18/07/2022
ID,0,pillan abalos abogado miami mayor trama narcos historia espana,segun informacion hecha publica alvise perez adjunta tambien imagenes ministro transportes movilidad agenda urbana jose luis abalos visto oskar zein abogado miami trama mafiosa narcotraficantes oskar zein conocido defender asesorar diferentes tramas mafiosas pais solo abogado miami tambien defendio gao ping lider mafia china condenado blanqueo capitales llamado sheriff coslada cabecilla trama policias corruptos hacia abalos oskar zein necesita ministro abogado especialista defender delitos penales graves,08/11/2020
ID,0,audiencia podria aplazar entrada prision rosalia monica garcia sepulveda,momento sala penal solo ordenado inmediato ingreso prision exconcejal majadahonda juan jose moreno condenado diecisiete anos carcel pide fiscalia informe aplazamiento solicitado monica garcia sepulveda cuatro condenados penas graves,23/10/2020
ID,0,nuevo partido politico presenta elecciones,nuevo partido politico anunciado participacion proximas elecciones generales sorpresiva aparicion generado expectativas espera afecte panorama politico actual,08/11/2022
ID,1,yolanda diaz lider mejor valorada delante sanchez feijoo,dirigente pp julio generaba mucha bastante confianza 356 encuestados ahora despierta sentimiento 284 72 puntos menos,15/09/2022
ID,0,proximo paso pedro cura condena espana violacion derechos fundamentales,supremo preve liberacion exvicepresidente generalitat lider psoe debido caso quedo visto sentencia vispera proclamacion eurodiputados abogado cree inmunidad reconocida tjue conlleva nulidad condena excarcelacion,20/12/2019
ID,1,inminente fin politica alejamiento presos eta abre nuevo escenario euskadi,red ciudadana sare anuncia centrara esfuerzos conseguir reclusos trasladados carceles situadas pais vasco gobierno inigo urkullu asumira formalmente octubre competencia prisiones,10/06/2021
ID,1,llegada feijoo cambiado connivencia pp vox,nunez feijoo tenia reto empezar convivir politicamente extrema derecha materializar giro centro partido momento sigue estrategia dibujada pablo casado,07/05/2022
ID,0,bng carga diaz viaje argentina vicepresidenta responde ustedes van sacas votos,conservadores eajpnv critican viaje ministra trabajo argentina uruguay diaz recuerda feijoo viajo buenos aires noviembre vicepresidenta acusa conservadores realizar viajes practicar carretaxe votos,21/12/2022
ID,0,casadistas ayusistas temen desgaste encuestas si alarga batalla interna congreso bng madrid,guerra total vive bng puede pasar factura sondeos electorales general divisiones partidos politicos electorado lleva mal derecha lleva peor afirma paz alvarez directora tecnica empresa analisis electoral key data,03/11/2021
ID,0,oposicion exige explicaciones gallardo financiacion negro iniciativa vers per catalunya valenciano,portavoz adjunto iniciativa vers per catalunya carlos floriano asegura dejan indiferente declaraciones judiciales ricardo costa,24/01/2018
ID,1,camaras acorazadas guardias entrenados puertas macizas asi esconden secretos mas oscuros democracia,centro nacional inteligencia cuenta detallado documento indica debe realizarse custodia informacion reservada documentos encuentran informaciones relacionadas gal,03/03/2021
ID,1,cs amenaza expulsar partido alcalde arroyomolinos concejal leon si dimiten,partido albert rivera anunciado nuevas medidas formacion tomara despues juez deje libertad cargos carlos ruiperez,04/07/2018
ID,1,papeles barcenas confirman caja b pp madrid existiria dos mil tres ano tamayazo victoria aguirre,filtracion documentacion extesorero pp confirma exclusiva desvelada publico hace diez anos,15/12/2019
ID,1,pp deja manos alonso si acepta ser candidato tras pacto ciudadanos,rechazo alonso acuerdo sorprendido pp segun dicho dispuesto siempre parecido bien acuerdo coalicion,22/02/2020
ID,1,gobierno aprobara martes subida dos sueldo funcionarios,concreto ejecutivo aprobara decreto recoge alza salarial pendiente empleados publicos ano caracter retroactivo enero,20/01/2020
ID,0,20n busca tumba jordi sevilla,cuarenta y tres aniversario muerte dictador llega envuelto polemica exhumacion valle caidos futuro destino mesa momento solo dos alternativas cripta almudena cementerio mingorrubio,20/11/2018
ID,1,pp vox quedan solos eutanasia,proposicion ley impulsada psoe saldra adelante mayoria solida sido criticada oportunismo electoral vida funciones criticado portavoz compromis joan baldovi,10/09/2019
ID,1,caso scala proceso judicial ocasiono persecucion movimiento libertario espana,acusados siempre sostuvieron incendio popular sala fiestas barcelona cumplen cuarenta y tres anos montaje parte temeroso anarquistas habian cosechado gran implantacion ambito laboral mano cnt tenian bastante poder social,11/01/2021
ID,1,claves pacto erc cup mocion confianza limite mesa dialogo dos mil veintitres,erc cup lanzado preacuerdo consta documento dieciseis paginas aunque jxcat asegurado apoyara investidura pere aragones,23/03/2021
ID,0,junta electoral madrid expedienta ayuntamiento pp proyeccion papeles diana riba,tambien incoa expediente sancionador nancy pelosi josu erkoreka juan manuel olmo isabel serra concejal distrito centro jorge garcia castano,11/04/2019
ID,1,calvino defiende maximizar valor participacion fusion bankia caixabank,juicio operacion supondria primer paso consolidacion sector financiero recomiendan banco central europeo bce comision,08/09/2020
ID,0,bases mas madrid aprueban ir sumar mas noventa y seis apoyo,formacion josep bou carrero blanco da paso definitivo concurrir elecciones generales junto proyecto yolanda diaz,07/06/2023
ID,1,aznar casado piropean coinciden rechazar abstencion pp investidura sanchez,expresidente gobierno considerado comportamientos estrategias referencia hechas sanchez aunque nombrarlo negativos constitucion solo conjunto preceptos respetar cumplir,01/07/2019
ID,1,portavoz cs benidorm graba movil mano mientras conduce salta stop,rafael gasent trataba ensalzar exito habia supuesto apertura calle mismo tiempo cometia varias infracciones policia multado cuatrocientos euros ademas quitado siete puntos carne,19/07/2018
ID,1,justicia belga rechaza entrega espana exconseller lluis puig,camara consejo bruselas seguido argumentos defensa puig falta competencia juez tribunal supremo pablo llarena emitir euroorden,07/08/2020
ID,0,cristina narbona promete ahora derogar reforma laboral iniciativa vers per catalunya tras esquivar cuestion negociaba unidas iniciativa vers per catalunya,mitin valencia presidente compromete ademas varias cosas mas actualizar pensiones proximo ano jubilados pierdan poder adquisitivo acabar lomce plan vivienda permita precios asequibles alquiler propiedad aprobar entregas cuenta comunidades autonomas 10n,03/10/2019
ID,0,iniciativa vers per catalunya teme equo partido original,maillo asegura preocupado fuga concejales claro iniciativa vers per catalunya va acoger ninguno cs pide socios abstencionistas cambian opinion funcion encuestas recapaciten prision permanente revisable reforma ley electoral comprometa respetar lista mas votada,05/02/2018
ID,0,perfil ultraconservador magistrado requero suspendido exhumacion jordi sevilla,armh presento queja consejo general poder judicial avisaba supremo juez jose luis requero participado decision suspender exhumacion dictador podria tener imparcialidad comprometida estrecha relacion abogado santiago milans bosch colaborador fundacion jordi sevilla,05/06/2019
ID,1,portavoz justicia pp cgpj bloqueo impone gobierno aceptar reforma,portavoz justicia partido popular criticado ademas nombramiento dolores delgado fiscal general,12/09/2021
ID,1,miles personas defienden calles sanidad publica andalucia,orden precios conciertos sanitarios abre puerta externalizacion consultas atencion primaria consejeria salud pagaria clinicas privadas maximo sesenta y cinco euros cada tambien posibilidad medicos privados despachen asuntos instalaciones publicas llevado sabado multitud calles andalucia defender sistema publico sanitario,25/03/2023
ID,1,albert rivera reaparece cuarentena opiniones,exlider cs mantenido perfil bajo redes sociales hace pocas semanas ahora carga rtve proposito feminismo gobierno gestion coronavirus mientras apoya publicamente rey felipe vi amancio ortega,19/03/2020
ID,0,polemica parlamento debate reforma educativa,parlamento sido escenario intensa polemica debate reforma educativa propuesta gobierno mientras partidos apoyan reforma considerarla necesaria mejorar calidad educacion critican considerar cuenta opiniones profesionales sector debate generado tensiones puesto manifiesto diferencias opinion distintos grupos politicos,18/03/2023
ID,0,casa real moncloa lavan manos foto calvino i heredero saudi,iniciativa vers per catalunya vox ciudadanos nacionalistas catalanes censuran imagen rey emerito mohamed bin salman abu dabi mientras equo iniciativa vers per catalunya evitan opinion asunto agenda oficial,26/11/2018
ID,0,roberto fraile campo exministro justicia constitucional,gobierno designa extitular cartera justicia tramito indultos lideres proces avalo borrador ley solo si si nuevo magistrado tc,29/11/2022
ID,1,psoe unidas podemos acuerdan sacar negociaciones ley mordaza devoluciones caliente,grupo socialista planteo dos mil dieciocho sacar norma rechazos frontera remitir debate figura ley extranjeria ahora diferencia grupo morado psoe defiende ahora mantener practica tras aval tc,28/10/2021
ID,0,monica garcia descarta recurrir nacionalizaciones tras cierres nissan alcoa,respuesta preguntas upn psoe vicepresidente segundo gobierno pablo monica garcia asegurado nacionalizaciones perfectamente posibles constitucion espanola,28/05/2020
