ID;Label;Titulo;Descripcion;Fecha;palabrasTit;palabrasDes
ID;1;masacre ayotzinapa tres anos respuestas;masacre ayotzinapa tres anos respuestas desaparicion number estudiantes mexico cumple number meses gobierno sido capaz desenredar caso martes number septiembre mexico amanecido acumulacion tragedias resolver semana despues terremoto magnitud number cimbrara centro pais llevara delante vida menos number personas bajo corteza mexicana encuentran ocultas todavia respuestas desaparicion number estudiantes ayotzinapa hace hoy tres anos sucesos mas graves historia pais abrio profundas cicatrices imagen gobierno mexicano puso nacion punto mira internacional cumple anos sola sentencia condenatoria ocurrido mismas dudas paso estan tiempo investigacion enredado informacion respecto vuelto abrumadora tantas versiones veces contradictorias resulta laberintico resolver ocurrio tal cosa ocurrio paso justo despues cada implicados fecha detenido mas number sospechosos emitido ninguna sentencia condenatoria solo cuatro estan acusados homicidio tentativa homicidio ninguno desaparicion forzosa unicamente restos estudiante pudieron ser identificados number sido posible determinar estan ocurrio teoria oficial primer momento estudiantes asesinados narcos iguala capital comarcal guerrero mexico profundo incinerados basurero medio monte obstante dudas planteaba hipotesis grupo cinco especialistas extranjeros designados comision interamericana derechos humanos conocidos giei grupo interdisciplinario expertos independientes analizo pruebas hizo propias pesquisas concluyo version sostenia hechos dependia confesiones detenidos pudieron haber testificado bajo tortura ano expertos internacionales encargaron recabar testimonios revisar documentos videos ocurrido aquellos dias number posicion critica respecto temas polemicos papel ejercito acuso actuar caceria estudiantes incomodaron ejecutivo informe final presentado abril number giei acuso dilaciones obstrucciones bloqueos gobierno mexicano trabajo realizado gobierno expertos siquiera coincidieron causa masacre segun version oficial noche number number septiembre policia local iguala lanzo feroz persecucion autobuses estudiantes tras caceria aparecieron seis cadaveres desaparecieron number alumnos explicacion gobierno alcalde mafioso jefe municipio dio orden escarmiento aquellos jovenes marxistas derivo escabechina policia detiene entrega narcos confundiendolos narcos rivales optan exterminio matan queman pira neumaticos madera tiran cenizas rio giei nego cuerpos estudiantes sido quemados basurero resalto batallon militar zona vio persecucion detencion estudiantes creyo teoria orden alcalde planteo sospecha autobuses lineas pasajeros tomadas fuerza estudiantes ir manifestacion ciudad mexico llevara tripas alijo heroina supieran senores droga quisieron perder cuyo desvio castigaron ira expertos internacionales pidieron entrevistar soldados batallon nunca concedieron dentro aparato fuerzas quieren investigue verdad fuerzas estructurales afirmaba entrevista diario espanol carlos beristain integrante grupo procuraduria general republica detallado martes comunicado momento obrado objetividad caso cuya investigacion constituye mas amplia realizada epoca alguna pgr mas number tomos expediente asi confirman alega mas number detenidos carcel number procesados secuestro si estan sentenciados estan agotando todas vias legales retrasar juicio tres anos distancia hechos iguala gobierno republica reafirma compromiso victimas reitera continuara agotando medios alcance puntualiza organismo number meses despues sucedido despues agotamiento gradual protestas civiles cuestiones principales tragedia encuentran estancadas punto partida estan paso;05/01/2016;['masacre', 'ayotzinapa', 'tres', 'anos', 'respuestas'];['masacre', 'ayotzinapa', 'tres', 'anos', 'respuestas', 'desaparicion', 'number', 'estudiantes', 'mexico', 'cumple', 'number', 'meses', 'gobierno', 'sido', 'capaz', 'desenredar', 'caso', 'martes', 'number', 'septiembre', 'mexico', 'amanecido', 'acumulacion', 'tragedias', 'resolver', 'semana', 'despues', 'terremoto', 'magnitud', 'number', 'cimbrara', 'centro', 'pais', 'llevara', 'delante', 'vida', 'menos', 'number', 'personas', 'bajo', 'corteza', 'mexicana', 'encuentran', 'ocultas', 'todavia', 'respuestas', 'desaparicion', 'number', 'estudiantes', 'ayotzinapa', 'hace', 'hoy', 'tres', 'anos', 'sucesos', 'mas', 'graves', 'historia', 'pais', 'abrio', 'profundas', 'cicatrices', 'imagen', 'gobierno', 'mexicano', 'puso', 'nacion', 'punto', 'mira', 'internacional', 'cumple', 'anos', 'sola', 'sentencia', 'condenatoria', 'ocurrido', 'mismas', 'dudas', 'paso', 'estan', 'tiempo', 'investigacion', 'enredado', 'informacion', 'respecto', 'vuelto', 'abrumadora', 'tantas', 'versiones', 'veces', 'contradictorias', 'resulta', 'laberintico', 'resolver', 'ocurrio', 'tal', 'cosa', 'ocurrio', 'paso', 'justo', 'despues', 'cada', 'implicados', 'fecha', 'detenido', 'mas', 'number', 'sospechosos', 'emitido', 'ninguna', 'sentencia', 'condenatoria', 'solo', 'cuatro', 'estan', 'acusados', 'homicidio', 'tentativa', 'homicidio', 'ninguno', 'desaparicion', 'forzosa', 'unicamente', 'restos', 'estudiante', 'pudieron', 'ser', 'identificados', 'number', 'sido', 'posible', 'determinar', 'estan', 'ocurrio', 'teoria', 'oficial', 'primer', 'momento', 'estudiantes', 'asesinados', 'narcos', 'iguala', 'capital', 'comarcal', 'guerrero', 'mexico', 'profundo', 'incinerados', 'basurero', 'medio', 'monte', 'obstante', 'dudas', 'planteaba', 'hipotesis', 'grupo', 'cinco', 'especialistas', 'extranjeros', 'designados', 'comision', 'interamericana', 'derechos', 'humanos', 'conocidos', 'giei', 'grupo', 'interdisciplinario', 'expertos', 'independientes', 'analizo', 'pruebas', 'hizo', 'propias', 'pesquisas', 'concluyo', 'version', 'sostenia', 'hechos', 'dependia', 'confesiones', 'detenidos', 'pudieron', 'haber', 'testificado', 'bajo', 'tortura', 'ano', 'expertos', 'internacionales', 'encargaron', 'recabar', 'testimonios', 'revisar', 'documentos', 'videos', 'ocurrido', 'aquellos', 'dias', 'number', 'posicion', 'critica', 'respecto', 'temas', 'polemicos', 'papel', 'ejercito', 'acuso', 'actuar', 'caceria', 'estudiantes', 'incomodaron', 'ejecutivo', 'informe', 'final', 'presentado', 'abril', 'number', 'giei', 'acuso', 'dilaciones', 'obstrucciones', 'bloqueos', 'gobierno', 'mexicano', 'trabajo', 'realizado', 'gobierno', 'expertos', 'siquiera', 'coincidieron', 'causa', 'masacre', 'segun', 'version', 'oficial', 'noche', 'number', 'number', 'septiembre', 'policia', 'local', 'iguala', 'lanzo', 'feroz', 'persecucion', 'autobuses', 'estudiantes', 'tras', 'caceria', 'aparecieron', 'seis', 'cadaveres', 'desaparecieron', 'number', 'alumnos', 'explicacion', 'gobierno', 'alcalde', 'mafioso', 'jefe', 'municipio', 'dio', 'orden', 'escarmiento', 'aquellos', 'jovenes', 'marxistas', 'derivo', 'escabechina', 'policia', 'detiene', 'entrega', 'narcos', 'confundiendolos', 'narcos', 'rivales', 'optan', 'exterminio', 'matan', 'queman', 'pira', 'neumaticos', 'madera', 'tiran', 'cenizas', 'rio', 'giei', 'nego', 'cuerpos', 'estudiantes', 'sido', 'quemados', 'basurero', 'resalto', 'batallon', 'militar', 'zona', 'vio', 'persecucion', 'detencion', 'estudiantes', 'creyo', 'teoria', 'orden', 'alcalde', 'planteo', 'sospecha', 'autobuses', 'lineas', 'pasajeros', 'tomadas', 'fuerza', 'estudiantes', 'ir', 'manifestacion', 'ciudad', 'mexico', 'llevara', 'tripas', 'alijo', 'heroina', 'supieran', 'senores', 'droga', 'quisieron', 'perder', 'cuyo', 'desvio', 'castigaron', 'ira', 'expertos', 'internacionales', 'pidieron', 'entrevistar', 'soldados', 'batallon', 'nunca', 'concedieron', 'dentro', 'aparato', 'fuerzas', 'quieren', 'investigue', 'verdad', 'fuerzas', 'estructurales', 'afirmaba', 'entrevista', 'diario', 'espanol', 'carlos', 'beristain', 'integrante', 'grupo', 'procuraduria', 'general', 'republica', 'detallado', 'martes', 'comunicado', 'momento', 'obrado', 'objetividad', 'caso', 'cuya', 'investigacion', 'constituye', 'mas', 'amplia', 'realizada', 'epoca', 'alguna', 'pgr', 'mas', 'number', 'tomos', 'expediente', 'asi', 'confirman', 'alega', 'mas', 'number', 'detenidos', 'carcel', 'number', 'procesados', 'secuestro', 'si', 'estan', 'sentenciados', 'estan', 'agotando', 'todas', 'vias', 'legales', 'retrasar', 'juicio', 'tres', 'anos', 'distancia', 'hechos', 'iguala', 'gobierno', 'republica', 'reafirma', 'compromiso', 'victimas', 'reitera', 'continuara', 'agotando', 'medios', 'alcance', 'puntualiza', 'organismo', 'number', 'meses', 'despues', 'sucedido', 'despues', 'agotamiento', 'gradual', 'protestas', 'civiles', 'cuestiones', 'principales', 'tragedia', 'encuentran', 'estancadas', 'punto', 'partida', 'estan', 'paso']
ID;1;marea movilizaciones sentencia proces;decenas ciudades acogen actos solidaridad presos catalanes sevilla caceres denuncian insultos intentos agresion parte ultraderechistas protestas cruzado atlantico;17/10/2019;['marea', 'movilizaciones', 'sentencia', 'proces'];['decenas', 'ciudades', 'acogen', 'actos', 'solidaridad', 'presos', 'catalanes', 'sevilla', 'caceres', 'denuncian', 'insultos', 'intentos', 'agresion', 'parte', 'ultraderechistas', 'protestas', 'cruzado', 'atlantico']
ID;0;boluarte mantiene cristina narbona responsable golpe catalunya critica piel fina politica viene llorado;lider iniciativa vers per catalunya critica presidente gobierno decidido romper relaciones torra puigdemont u hector illueca afirma cristina narbona piel fina mientras queja insultos mismo recibido tambien reescribe historia guerra irak espana participo decision entonces presidente gobierno jose maria gonzalez laya dice espana hizo participar reconstruccion irak;25/10/2018;['boluarte', 'mantiene', 'cristina', 'narbona', 'responsable', 'golpe', 'catalunya', 'critica', 'piel', 'fina', 'politica', 'viene', 'llorado'];['lider', 'iniciativa', 'vers', 'per', 'catalunya', 'critica', 'presidente', 'gobierno', 'decidido', 'romper', 'relaciones', 'torra', 'puigdemont', 'u', 'hector', 'illueca', 'afirma', 'cristina', 'narbona', 'piel', 'fina', 'mientras', 'queja', 'insultos', 'mismo', 'recibido', 'tambien', 'reescribe', 'historia', 'guerra', 'irak', 'espana', 'participo', 'decision', 'entonces', 'presidente', 'gobierno', 'jose', 'maria', 'gonzalez', 'laya', 'dice', 'espana', 'hizo', 'participar', 'reconstruccion', 'irak']
ID;1;gobierno afronta votacion mas critica legislatura congreso pp plan b;pesar propuestas realizadas ejecutivo reconstruir confianza partidos independentistas voto erc eh bildu decreto anticrisis sigue aire posible rechazo llevaria gobierno depender feijoo evitar importante derrota parlamentaria asimismo recabar apoyos ejecutivo abre tramitar decreto proyecto ley;27/04/2022;['gobierno', 'afronta', 'votacion', 'mas', 'critica', 'legislatura', 'congreso', 'pp', 'plan', 'b'];['pesar', 'propuestas', 'realizadas', 'ejecutivo', 'reconstruir', 'confianza', 'partidos', 'independentistas', 'voto', 'erc', 'eh', 'bildu', 'decreto', 'anticrisis', 'sigue', 'aire', 'posible', 'rechazo', 'llevaria', 'gobierno', 'depender', 'feijoo', 'evitar', 'importante', 'derrota', 'parlamentaria', 'asimismo', 'recabar', 'apoyos', 'ejecutivo', 'abre', 'tramitar', 'decreto', 'proyecto', 'ley']
ID;1;juez desoye fiscalia autoriza junqueras rull turull salgan prision trabajar;magistrada rechaza pretension fiscalia internos deban seguir programa especifico delito sedicion cambiar pensamiento ideologia politica favor derecho decidir catalunya forma pacifica violenta evitar riesgo reincidencia;07/07/2020;['juez', 'desoye', 'fiscalia', 'autoriza', 'junqueras', 'rull', 'turull', 'salgan', 'prision', 'trabajar'];['magistrada', 'rechaza', 'pretension', 'fiscalia', 'internos', 'deban', 'seguir', 'programa', 'especifico', 'delito', 'sedicion', 'cambiar', 'pensamiento', 'ideologia', 'politica', 'favor', 'derecho', 'decidir', 'catalunya', 'forma', 'pacifica', 'violenta', 'evitar', 'riesgo', 'reincidencia']
ID;1;cumbre gobiernos reunion presidentes;convocatoria generalitat habla cumbre gobiernos moncloa reunion presidentes;20/12/2018;['cumbre', 'gobiernos', 'reunion', 'presidentes'];['convocatoria', 'generalitat', 'habla', 'cumbre', 'gobiernos', 'moncloa', 'reunion', 'presidentes']
ID;0;ceti melilla eleva ocupacion 1150 migrantes tras salto valla;followseguirla crisis climatica mas 55000 hectareas arrasadas fuego va ano espana segun datos ministerio agricultura solo puede ir aumento incendios devastadores dias isla gr;10/09/2022;['ceti', 'melilla', 'eleva', 'ocupacion', '1150', 'migrantes', 'tras', 'salto', 'valla'];['followseguirla', 'crisis', 'climatica', 'mas', '55000', 'hectareas', 'arrasadas', 'fuego', 'va', 'ano', 'espana', 'segun', 'datos', 'ministerio', 'agricultura', 'solo', 'puede', 'ir', 'aumento', 'incendios', 'devastadores', 'dias', 'isla', 'gr']
ID;1;almeida rompe negociaciones presupuestarias grupo mixto acto irresponsabilidad alcalde;marta higueras asegura pp dado finalizadas conversaciones forma inesperada aceptar propuesta sensata bajada ibi mayoria subirlo pocos;21/12/2021;['almeida', 'rompe', 'negociaciones', 'presupuestarias', 'grupo', 'mixto', 'acto', 'irresponsabilidad', 'alcalde'];['marta', 'higueras', 'asegura', 'pp', 'dado', 'finalizadas', 'conversaciones', 'forma', 'inesperada', 'aceptar', 'propuesta', 'sensata', 'bajada', 'ibi', 'mayoria', 'subirlo', 'pocos']
ID;1;juanma moreno rozaria mayoria absoluta andaluzas podria gobernar solitario;ppa obtendria proximo diecinueve junio cuarenta y siete cuarenta y nueve escanos segun barometro centro estudios andaluces dependiente gobierno psoe quedaria treinta y dos diputados vox subiria veintiuno veintitres nuevo batacazo ciudadanos solo lograria dos;30/05/2022;['juanma', 'moreno', 'rozaria', 'mayoria', 'absoluta', 'andaluzas', 'podria', 'gobernar', 'solitario'];['ppa', 'obtendria', 'proximo', 'diecinueve', 'junio', 'cuarenta y siete', 'cuarenta y nueve', 'escanos', 'segun', 'barometro', 'centro', 'estudios', 'andaluces', 'dependiente', 'gobierno', 'psoe', 'quedaria', 'treinta y dos', 'diputados', 'vox', 'subiria', 'veintiuno', 'veintitres', 'nuevo', 'batacazo', 'ciudadanos', 'solo', 'lograria', 'dos']
ID;1;juan carlos girauta afirma apoyo arrimadas alarma fin matices cs;dos dias despues darse baja ciudadanos exdirigente naranja muestra malestar lider antiguo partido estrategia equivocada evidente giro radical;07/05/2020;['juan', 'carlos', 'girauta', 'afirma', 'apoyo', 'arrimadas', 'alarma', 'fin', 'matices', 'cs'];['dos', 'dias', 'despues', 'darse', 'baja', 'ciudadanos', 'exdirigente', 'naranja', 'muestra', 'malestar', 'lider', 'antiguo', 'partido', 'estrategia', 'equivocada', 'evidente', 'giro', 'radical']
ID;1;congreso aprueba medio centenar iniciativas legislativas pandemia apoyo bloque investidura;pesar actividad parlamentaria varios meses bajo minimos debido emergencia sanitaria camara alta dado luz verde diez leyes ordinarias cuatro organicas treinta y tres decretos ley real decreto legislativo;29/12/2020;['congreso', 'aprueba', 'medio', 'centenar', 'iniciativas', 'legislativas', 'pandemia', 'apoyo', 'bloque', 'investidura'];['pesar', 'actividad', 'parlamentaria', 'varios', 'meses', 'bajo', 'minimos', 'debido', 'emergencia', 'sanitaria', 'camara', 'alta', 'dado', 'luz', 'verde', 'diez', 'leyes', 'ordinarias', 'cuatro', 'organicas', 'treinta y tres', 'decretos', 'ley', 'real', 'decreto', 'legislativo']
ID;1;junta andalucia retira subvencion web mantiene base datos casi 100000 victimas franquismo;todoslosnombresorg web referencia olvido represion franquista andalucia recibia ayuda 10000 euros anuales dos mil dieciseis responsables advierten proyecto corre ahora riesgo desaparecer;08/05/2019;['junta', 'andalucia', 'retira', 'subvencion', 'web', 'mantiene', 'base', 'datos', 'casi', '100000', 'victimas', 'franquismo'];['todoslosnombresorg', 'web', 'referencia', 'olvido', 'represion', 'franquista', 'andalucia', 'recibia', 'ayuda', '10000', 'euros', 'anuales', 'dos mil dieciseis', 'responsables', 'advierten', 'proyecto', 'corre', 'ahora', 'riesgo', 'desaparecer']
ID;0;moncloa ficha community manager policia nacional gestionar cuenta twitter david cruz;carolina gonzalez incorpora equipo secretaria comunicacion dirigir comunicacion digital gobierno incluido cuenta oficial presidencia desdelamoncloa personal cristina narbona sanchezcastejon;04/07/2018;['moncloa', 'ficha', 'community', 'manager', 'policia', 'nacional', 'gestionar', 'cuenta', 'twitter', 'david', 'cruz'];['carolina', 'gonzalez', 'incorpora', 'equipo', 'secretaria', 'comunicacion', 'dirigir', 'comunicacion', 'digital', 'gobierno', 'incluido', 'cuenta', 'oficial', 'presidencia', 'desdelamoncloa', 'personal', 'cristina', 'narbona', 'sanchezcastejon']
ID;0;esther lopez tensa acuerdo gobierno negativa regular alquileres cede ayudas directas empresas;vicepresidente economica aboga ampliar parque social vivienda advierte simplificar problemas complejos ayuda resolverlos declaraciones provocan respuesta pablo monica garcia sabemos esther lopez gusta regulacion precios alquiler acuerdo coalicion recuerda formacion morada;01/03/2021;['esther', 'lopez', 'tensa', 'acuerdo', 'gobierno', 'negativa', 'regular', 'alquileres', 'cede', 'ayudas', 'directas', 'empresas'];['vicepresidente', 'economica', 'aboga', 'ampliar', 'parque', 'social', 'vivienda', 'advierte', 'simplificar', 'problemas', 'complejos', 'ayuda', 'resolverlos', 'declaraciones', 'provocan', 'respuesta', 'pablo', 'monica', 'garcia', 'sabemos', 'esther', 'lopez', 'gusta', 'regulacion', 'precios', 'alquiler', 'acuerdo', 'coalicion', 'recuerda', 'formacion', 'morada']
ID;0;ex secretaria igualdad ribo rita maestre aspira ser alcaldesa salamanca;julian martinez presenta primarias nueva canarias salmantino concejala ciudad alfonso fernandez manueco actual presidente junta castilla leon alcalde;07/11/2022;['ex', 'secretaria', 'igualdad', 'ribo', 'rita', 'maestre', 'aspira', 'ser', 'alcaldesa', 'salamanca'];['julian', 'martinez', 'presenta', 'primarias', 'nueva', 'canarias', 'salmantino', 'concejala', 'ciudad', 'alfonso', 'fernandez', 'manueco', 'actual', 'presidente', 'junta', 'castilla', 'leon', 'alcalde']
ID;1;independentismo catalan intenta recuperar iniciativa calle;juicio democracia farsa pesadilla ataque politica faltado tipo adjetivos protesta lugar barcelona decenas municipios catalanes capital catalana concentran 5000 personas;12/02/2019;['independentismo', 'catalan', 'intenta', 'recuperar', 'iniciativa', 'calle'];['juicio', 'democracia', 'farsa', 'pesadilla', 'ataque', 'politica', 'faltado', 'tipo', 'adjetivos', 'protesta', 'lugar', 'barcelona', 'decenas', 'municipios', 'catalanes', 'capital', 'catalana', 'concentran', '5000', 'personas']
ID;1;condenan dieciseis anos carcel entrenador futbol abuso ocho ninos zaragoza;menores tenian once doce anos produjeron abusos primeros meses dos mil diecinueve;04/03/2020;['condenan', 'dieciseis', 'anos', 'carcel', 'entrenador', 'futbol', 'abuso', 'ocho', 'ninos', 'zaragoza'];['menores', 'tenian', 'once', 'doce', 'anos', 'produjeron', 'abusos', 'primeros', 'meses', 'dos mil diecinueve']
ID;1;fernandez diaz afirma entero operacion kitchen prensa niega recibiera instrucciones rajoy;fiscalia anticorrupcion embargo pedido juez acuerde incautacion telefono movil fernandez diaz poder comprobar si estilo mensajes asemeja aporto segundo francisco martinez;30/10/2020;['fernandez', 'diaz', 'afirma', 'entero', 'operacion', 'kitchen', 'prensa', 'niega', 'recibiera', 'instrucciones', 'rajoy'];['fiscalia', 'anticorrupcion', 'embargo', 'pedido', 'juez', 'acuerde', 'incautacion', 'telefono', 'movil', 'fernandez', 'diaz', 'poder', 'comprobar', 'si', 'estilo', 'mensajes', 'asemeja', 'aporto', 'segundo', 'francisco', 'martinez']
ID;0;equo ganaria 28a podria elegir gobernar cs pp soberanistas;sondeo diario abc apunta suma socialistas sumarian ciento veintidos diputados noventa y siete iniciativa vers per catalunya tercer lugar situaria equo cincuenta y tres diputados iniciativa vers per catalunya tendria conformar veintinueve parlamentarios escasa distancia coalicion canaria sumaria 108 votos veintitres escanos;25/02/2019;['equo', 'ganaria', '28a', 'podria', 'elegir', 'gobernar', 'cs', 'pp', 'soberanistas'];['sondeo', 'diario', 'abc', 'apunta', 'suma', 'socialistas', 'sumarian', 'ciento veintidos', 'diputados', 'noventa y siete', 'iniciativa', 'vers', 'per', 'catalunya', 'tercer', 'lugar', 'situaria', 'equo', 'cincuenta y tres', 'diputados', 'iniciativa', 'vers', 'per', 'catalunya', 'tendria', 'conformar', 'veintinueve', 'parlamentarios', 'escasa', 'distancia', 'coalicion', 'canaria', 'sumaria', '108', 'votos', 'veintitres', 'escanos']
ID;1;reforma laboral genera mas tres millones empleos fijos medio ano;empresas formalizan casi 25 millones contratos indefinidos iniciales transforman 826000 eventuales seis primeros meses vigencia nuevas normas contratacion;11/07/2022;['reforma', 'laboral', 'genera', 'mas', 'tres', 'millones', 'empleos', 'fijos', 'medio', 'ano'];['empresas', 'formalizan', 'casi', '25', 'millones', 'contratos', 'indefinidos', 'iniciales', 'transforman', '826000', 'eventuales', 'seis', 'primeros', 'meses', 'vigencia', 'nuevas', 'normas', 'contratacion']
ID;1;cgpj inicia suspension juez quiso acabar carrera victoria rosell;salvador alba sera juzgado delitos prevaricacion cohecho falsedad documental revelacion secretos negociaciones prohibidas funcionarios funcion resultado proceso organo gobierno jueces decidira futuro;23/05/2018;['cgpj', 'inicia', 'suspension', 'juez', 'quiso', 'acabar', 'carrera', 'victoria', 'rosell'];['salvador', 'alba', 'sera', 'juzgado', 'delitos', 'prevaricacion', 'cohecho', 'falsedad', 'documental', 'revelacion', 'secretos', 'negociaciones', 'prohibidas', 'funcionarios', 'funcion', 'resultado', 'proceso', 'organo', 'gobierno', 'jueces', 'decidira', 'futuro']
ID;0;gente pidiendo caminemos juntos diaz llama izquierda aragonesa confluir;izquierdas aragonesas situadas izquierda nueva canarias tantean involucrarse modelo confluencia impulsa vicepresidenta reto verbalizado mantener zaragoza escano obtenido tres cada cuatro elecciones generales ahora aire alternativa perseverar fragmentacion imposibilitaria alcanzar nuevo;17/12/2022;['gente', 'pidiendo', 'caminemos', 'juntos', 'diaz', 'llama', 'izquierda', 'aragonesa', 'confluir'];['izquierdas', 'aragonesas', 'situadas', 'izquierda', 'nueva', 'canarias', 'tantean', 'involucrarse', 'modelo', 'confluencia', 'impulsa', 'vicepresidenta', 'reto', 'verbalizado', 'mantener', 'zaragoza', 'escano', 'obtenido', 'tres', 'cada', 'cuatro', 'elecciones', 'generales', 'ahora', 'aire', 'alternativa', 'perseverar', 'fragmentacion', 'imposibilitaria', 'alcanzar', 'nuevo']
ID;0;estalla guerra total bng pablo echenique santiago abascal acusaciones espionaje supuestos contratos irregulares;pelea interna bng llega tras conocer resultados castilla leon partido santiago abascal solventar relacion eajpnv necesita gobernar comunidad autonoma;17/02/2022;['estalla', 'guerra', 'total', 'bng', 'pablo', 'echenique', 'santiago', 'abascal', 'acusaciones', 'espionaje', 'supuestos', 'contratos', 'irregulares'];['pelea', 'interna', 'bng', 'llega', 'tras', 'conocer', 'resultados', 'castilla', 'leon', 'partido', 'santiago', 'abascal', 'solventar', 'relacion', 'eajpnv', 'necesita', 'gobernar', 'comunidad', 'autonoma']
ID;0;exdirector guardia civil policia nuria marin da baja equo;mensaje publicado cuenta twitter tambien exsecretario turismo comercio interior explica motivos llevado dejar partido tras treinta y dos anos militancia;01/04/2018;['exdirector', 'guardia', 'civil', 'policia', 'nuria', 'marin', 'da', 'baja', 'equo'];['mensaje', 'publicado', 'cuenta', 'twitter', 'tambien', 'exsecretario', 'turismo', 'comercio', 'interior', 'explica', 'motivos', 'llevado', 'dejar', 'partido', 'tras', 'treinta y dos', 'anos', 'militancia']
